t,K,Z
32.1,0.733684,0.472964
32.11,0.737551,0.471704
32.12,0.741447,0.470466
32.13,0.745373,0.46925
32.14,0.749329,0.468055
32.15,0.753315,0.466882
32.16,0.757331,0.46573
32.17,0.761378,0.4646
32.18,0.765454,0.463491
32.19,0.769561,0.462404
32.2,0.773698,0.461339
32.21,0.777866,0.460295
32.22,0.782064,0.459272
32.23,0.786293,0.458271
32.24,0.790552,0.457292
32.25,0.794843,0.456334
32.26,0.799164,0.455398
32.27,0.803516,0.454483
32.28,0.807899,0.45359
32.29,0.812314,0.452719
32.3,0.816759,0.451869
32.31,0.821236,0.451041
32.32,0.825745,0.450235
32.33,0.830284,0.44945
32.34,0.834855,0.448688
32.35,0.839458,0.447947
32.36,0.844092,0.447227
32.37,0.848758,0.44653
32.38,0.853456,0.445855
32.39,0.858185,0.445202
32.4,0.862946,0.44457
32.41,0.86774,0.443961
32.42,0.872564,0.443374
32.43,0.877421,0.442809
32.44,0.88231,0.442266
32.45,0.887231,0.441745
32.46,0.892184,0.441247
32.47,0.897169,0.440771
32.48,0.902187,0.440318
32.49,0.907236,0.439888
32.5,0.912318,0.439479
32.51,0.917431,0.439094
32.52,0.922577,0.438732
32.53,0.927755,0.438392
32.54,0.932966,0.438075
32.55,0.938208,0.437782
32.56,0.943483,0.437511
32.57,0.94879,0.437264
32.58,0.954129,0.43704
32.59,0.959501,0.436839
32.6,0.964904,0.436662
32.61,0.97034,0.436509
32.62,0.975808,0.43638
32.63,0.981307,0.436274
32.64,0.986839,0.436193
32.65,0.992403,0.436135
32.66,0.997999,0.436102
32.67,1.00363,0.436093
32.68,1.00929,0.436109
32.69,1.01498,0.43615
32.7,1.0207,0.436215
32.71,1.02645,0.436305
32.72,1.03224,0.436421
32.73,1.03806,0.436561
32.74,1.04391,0.436728
32.75,1.04979,0.436919
32.76,1.0557,0.437137
32.77,1.06164,0.43738
32.78,1.06761,0.43765
32.79,1.07362,0.437946
32.8,1.07965,0.438268
32.81,1.08572,0.438617
32.82,1.09181,0.438993
32.83,1.09794,0.439396
32.84,1.10409,0.439827
32.85,1.11028,0.440284
32.86,1.11649,0.44077
32.87,1.12273,0.441283
32.88,1.12901,0.441825
32.89,1.13531,0.442395
32.9,1.14164,0.442994
32.91,1.148,0.443621
32.92,1.15439,0.444278
32.93,1.1608,0.444964
32.94,1.16724,0.445679
32.95,1.17371,0.446424
32.96,1.18021,0.4472
32.97,1.18674,0.448006
32.98,1.19329,0.448842
32.99,1.19986,0.44971
33,1.20647,0.450609
33.01,1.21309,0.451539
33.02,1.21975,0.452501
33.03,1.22643,0.453496
33.04,1.23313,0.454523
33.05,1.23986,0.455582
33.06,1.24661,0.456675
33.07,1.25338,0.457801
33.08,1.26017,0.458961
33.09,1.26699,0.460155
33.1,1.27383,0.461384
33.11,1.28069,0.462647
33.12,1.28757,0.463946
33.13,1.29448,0.46528
33.14,1.3014,0.46665
33.15,1.30834,0.468057
33.16,1.3153,0.4695
33.17,1.32228,0.47098
33.18,1.32927,0.472498
33.19,1.33628,0.474054
33.2,1.34331,0.475648
33.21,1.35036,0.477281
33.22,1.35741,0.478953
33.23,1.36449,0.480665
33.24,1.37157,0.482417
33.25,1.37867,0.484209
33.26,1.38578,0.486043
33.27,1.39291,0.487918
33.28,1.40004,0.489835
33.29,1.40718,0.491795
33.3,1.41433,0.493797
33.31,1.42149,0.495843
33.32,1.42866,0.497933
33.33,1.43583,0.500067
33.34,1.44301,0.502247
33.35,1.45019,0.504472
33.36,1.45738,0.506743
33.37,1.46457,0.509061
33.38,1.47176,0.511426
33.39,1.47895,0.513838
33.4,1.48614,0.516299
33.41,1.49333,0.518809
33.42,1.50051,0.521369
33.43,1.50769,0.523978
33.44,1.51487,0.526638
33.45,1.52204,0.52935
33.46,1.5292,0.532113
33.47,1.53636,0.534929
33.48,1.54351,0.537799
33.49,1.55064,0.540721
33.5,1.55776,0.543699
33.51,1.56487,0.546731
33.52,1.57196,0.54982
33.53,1.57904,0.552965
33.54,1.5861,0.556166
33.55,1.59314,0.559426
33.56,1.60016,0.562744
33.57,1.60715,0.566122
33.58,1.61413,0.569559
33.59,1.62107,0.573057
33.6,1.62799,0.576616
33.61,1.63489,0.580237
33.62,1.64175,0.583921
33.63,1.64858,0.587668
33.64,1.65538,0.591479
33.65,1.66214,0.595356
33.66,1.66887,0.599298
33.67,1.67555,0.603307
33.68,1.6822,0.607382
33.69,1.68881,0.611526
33.7,1.69537,0.615738
33.71,1.70188,0.62002
33.72,1.70835,0.624371
33.73,1.71476,0.628794
33.74,1.72113,0.633289
33.75,1.72744,0.637855
33.76,1.7337,0.642495
33.77,1.7399,0.647209
33.78,1.74603,0.651998
33.79,1.75211,0.656862
33.8,1.75812,0.661803
33.81,1.76407,0.66682
33.82,1.76995,0.671915
33.83,1.77575,0.677088
33.84,1.78149,0.682341
33.85,1.78715,0.687673
33.86,1.79273,0.693086
33.87,1.79823,0.69858
33.88,1.80365,0.704157
33.89,1.80899,0.709816
33.9,1.81424,0.715558
33.91,1.8194,0.721384
33.92,1.82446,0.727295
33.93,1.82944,0.733291
33.94,1.83432,0.739374
33.95,1.8391,0.745542
33.96,1.84378,0.751798
33.97,1.84836,0.758142
33.98,1.85283,0.764574
33.99,1.85719,0.771094
34,1.86144,0.777704
34.01,1.86558,0.784403
34.02,1.8696,0.791193
34.03,1.8735,0.798073
34.04,1.87729,0.805044
34.05,1.88095,0.812107
34.06,1.88448,0.819261
34.07,1.88789,0.826507
34.08,1.89116,0.833846
34.09,1.8943,0.841277
34.1,1.89731,0.8488
34.11,1.90018,0.856417
34.12,1.90291,0.864126
34.13,1.90549,0.871928
34.14,1.90793,0.879823
34.15,1.91023,0.887812
34.16,1.91237,0.895893
34.17,1.91436,0.904067
34.18,1.9162,0.912333
34.19,1.91788,0.920692
34.2,1.9194,0.929143
34.21,1.92076,0.937685
34.22,1.92196,0.946319
34.23,1.92299,0.955044
34.24,1.92385,0.963858
34.25,1.92455,0.972763
34.26,1.92507,0.981757
34.27,1.92542,0.990839
34.28,1.9256,1.00001
34.29,1.9256,1.00926
34.3,1.92542,1.01861
34.31,1.92506,1.02803
34.32,1.92452,1.03754
34.33,1.9238,1.04713
34.34,1.92289,1.05681
34.35,1.9218,1.06656
34.36,1.92052,1.07639
34.37,1.91905,1.0863
34.38,1.9174,1.09628
34.39,1.91555,1.10634
34.4,1.91352,1.11647
34.41,1.91129,1.12667
34.42,1.90887,1.13694
34.43,1.90625,1.14727
34.44,1.90344,1.15767
34.45,1.90044,1.16813
34.46,1.89725,1.17865
34.47,1.89386,1.18922
34.48,1.89027,1.19985
34.49,1.8865,1.21053
34.5,1.88253,1.22126
34.51,1.87836,1.23204
34.52,1.874,1.24286
34.53,1.86945,1.25373
34.54,1.86471,1.26463
34.55,1.85977,1.27556
34.56,1.85465,1.28653
34.57,1.84933,1.29752
34.58,1.84383,1.30854
34.59,1.83814,1.31959
34.6,1.83227,1.33065
34.61,1.82621,1.34172
34.62,1.81997,1.35281
34.63,1.81355,1.3639
34.64,1.80695,1.375
34.65,1.80017,1.38609
34.66,1.79322,1.39718
34.67,1.7861,1.40826
34.68,1.77881,1.41933
34.69,1.77135,1.43039
34.7,1.76373,1.44142
34.71,1.75594,1.45243
34.72,1.748,1.46341
34.73,1.73989,1.47436
34.74,1.73164,1.48526
34.75,1.72324,1.49613
34.76,1.71469,1.50695
34.77,1.706,1.51772
34.78,1.69716,1.52844
34.79,1.6882,1.53909
34.8,1.67909,1.54969
34.81,1.66986,1.56021
34.82,1.66051,1.57066
34.83,1.65103,1.58103
34.84,1.64144,1.59133
34.85,1.63173,1.60154
34.86,1.62192,1.61165
34.87,1.612,1.62168
34.88,1.60198,1.6316
34.89,1.59186,1.64142
34.9,1.58165,1.65114
34.91,1.57135,1.66074
34.92,1.56097,1.67023
34.93,1.55051,1.6796
34.94,1.53997,1.68885
34.95,1.52936,1.69796
34.96,1.51869,1.70695
34.97,1.50795,1.71581
34.98,1.49716,1.72452
34.99,1.48631,1.7331
35,1.47541,1.74152
35.01,1.46447,1.7498
35.02,1.45349,1.75793
35.03,1.44247,1.7659
35.04,1.43143,1.77372
35.05,1.42035,1.78137
35.06,1.40925,1.78886
35.07,1.39814,1.79618
35.08,1.387,1.80333
35.09,1.37586,1.81031
35.1,1.36471,1.81711
35.11,1.35356,1.82374
35.12,1.34241,1.83019
35.13,1.33127,1.83645
35.14,1.32013,1.84254
35.15,1.30901,1.84844
35.16,1.2979,1.85415
35.17,1.28682,1.85967
35.18,1.27576,1.86501
35.19,1.26472,1.87015
35.2,1.25372,1.8751
35.21,1.24274,1.87986
35.22,1.23181,1.88442
35.23,1.22092,1.88879
35.24,1.21006,1.89296
35.25,1.19926,1.89694
35.26,1.1885,1.90072
35.27,1.1778,1.9043
35.28,1.16715,1.90769
35.29,1.15655,1.91087
35.3,1.14602,1.91387
35.31,1.13554,1.91666
35.32,1.12514,1.91926
35.33,1.11479,1.92166
35.34,1.10452,1.92387
35.35,1.09431,1.92588
35.36,1.08418,1.92769
35.37,1.07412,1.92932
35.38,1.06414,1.93075
35.39,1.05424,1.93198
35.4,1.04441,1.93303
35.41,1.03467,1.93389
35.42,1.025,1.93456
35.43,1.01543,1.93504
35.44,1.00593,1.93534
35.45,0.996521,1.93546
35.46,0.987199,1.93539
35.47,0.977965,1.93514
35.48,0.96882,1.93472
35.49,0.959764,1.93411
35.5,0.950799,1.93333
35.51,0.941925,1.93238
35.52,0.933142,1.93126
35.53,0.924452,1.92997
35.54,0.915855,1.92851
35.55,0.907351,1.92689
35.56,0.898941,1.9251
35.57,0.890625,1.92316
35.58,0.882403,1.92106
35.59,0.874276,1.9188
35.6,0.866243,1.91638
35.61,0.858305,1.91382
35.62,0.850462,1.91111
35.63,0.842713,1.90825
35.64,0.835059,1.90525
35.65,0.8275,1.90211
35.66,0.820035,1.89883
35.67,0.812664,1.89541
35.68,0.805387,1.89186
35.69,0.798204,1.88818
35.7,0.791115,1.88437
35.71,0.784119,1.88043
35.72,0.777215,1.87637
35.73,0.770404,1.87219
35.74,0.763684,1.86789
35.75,0.757056,1.86348
35.76,0.750519,1.85895
35.77,0.744073,1.85431
35.78,0.737716,1.84957
35.79,0.731449,1.84472
35.8,0.72527,1.83976
35.81,0.719179,1.83471
35.82,0.713176,1.82955
35.83,0.70726,1.82431
35.84,0.70143,1.81897
35.85,0.695686,1.81354
35.86,0.690026,1.80802
35.87,0.684451,1.80241
35.88,0.678958,1.79673
35.89,0.673549,1.79096
35.9,0.668222,1.78511
35.91,0.662975,1.77919
35.92,0.657809,1.77319
35.93,0.652723,1.76712
35.94,0.647716,1.76099
35.95,0.642787,1.75478
35.96,0.637935,1.74851
35.97,0.63316,1.74218
35.98,0.628461,1.73579
35.99,0.623837,1.72934
36,0.619287,1.72284
36.01,0.614811,1.71628
36.02,0.610407,1.70967
36.03,0.606075,1.70301
36.04,0.601814,1.6963
36.05,0.597624,1.68955
36.06,0.593503,1.68275
36.07,0.589451,1.67591
36.08,0.585467,1.66903
36.09,0.58155,1.66211
36.1,0.577699,1.65515
36.11,0.573914,1.64816
36.12,0.570195,1.64114
36.13,0.566539,1.63409
36.14,0.562946,1.627
36.15,0.559417,1.61989
36.16,0.555949,1.61276
36.17,0.552542,1.60559
36.18,0.549196,1.59841
36.19,0.54591,1.5912
36.2,0.542682,1.58398
36.21,0.539513,1.57673
36.22,0.536402,1.56947
36.23,0.533347,1.5622
36.24,0.530349,1.55491
36.25,0.527406,1.54761
36.26,0.524517,1.54029
36.27,0.521684,1.53297
36.28,0.518903,1.52563
36.29,0.516176,1.5183
36.3,0.5135,1.51095
36.31,0.510877,1.5036
36.32,0.508304,1.49624
36.33,0.505781,1.48889
36.34,0.503309,1.48153
36.35,0.500885,1.47417
36.36,0.49851,1.46681
36.37,0.496183,1.45946
36.38,0.493903,1.4521
36.39,0.49167,1.44475
36.4,0.489484,1.43741
36.41,0.487342,1.43007
36.42,0.485247,1.42274
36.43,0.483195,1.41542
36.44,0.481188,1.4081
36.45,0.479224,1.4008
36.46,0.477303,1.3935
36.47,0.475425,1.38622
36.48,0.473589,1.37895
36.49,0.471794,1.37169
36.5,0.470041,1.36444
36.51,0.468328,1.35721
36.52,0.466655,1.35
36.53,0.465022,1.34279
36.54,0.463428,1.33561
36.55,0.461872,1.32844
36.56,0.460355,1.3213
36.57,0.458876,1.31417
36.58,0.457435,1.30705
36.59,0.45603,1.29996
36.6,0.454662,1.29289
36.61,0.45333,1.28584
36.62,0.452035,1.27881
36.63,0.450774,1.2718
36.64,0.449549,1.26482
36.65,0.448359,1.25786
36.66,0.447202,1.25092
36.67,0.44608,1.244
36.68,0.444992,1.23711
36.69,0.443937,1.23025
36.7,0.442915,1.22341
36.71,0.441925,1.21659
36.72,0.440968,1.2098
36.73,0.440043,1.20304
36.74,0.439149,1.1963
36.75,0.438287,1.18959
36.76,0.437456,1.18291
36.77,0.436656,1.17625
36.78,0.435887,1.16963
36.79,0.435147,1.16303
36.8,0.434438,1.15646
36.81,0.433758,1.14992
36.82,0.433108,1.14341
36.83,0.432487,1.13693
36.84,0.431894,1.13047
36.85,0.431331,1.12405
36.86,0.430796,1.11766
36.87,0.430289,1.1113
36.88,0.42981,1.10497
36.89,0.429359,1.09867
36.9,0.428935,1.0924
36.91,0.428539,1.08616
36.92,0.42817,1.07995
36.93,0.427827,1.07378
36.94,0.427512,1.06763
36.95,0.427223,1.06152
36.96,0.42696,1.05544
36.97,0.426723,1.04939
36.98,0.426512,1.04338
36.99,0.426327,1.03739
37,0.426168,1.03144
37.01,0.426034,1.02552
37.02,0.425925,1.01964
37.03,0.425841,1.01378
37.04,0.425783,1.00796
37.05,0.425749,1.00217
37.06,0.42574,0.99642
37.07,0.425755,0.990698
37.08,0.425794,0.985009
37.09,0.425858,0.979353
37.1,0.425946,0.97373
37.11,0.426058,0.96814
37.12,0.426194,0.962584
37.13,0.426353,0.95706
37.14,0.426536,0.95157
37.15,0.426743,0.946113
37.16,0.426973,0.94069
37.17,0.427226,0.935299
37.18,0.427503,0.929942
37.19,0.427802,0.924618
37.2,0.428125,0.919327
37.21,0.42847,0.91407
37.22,0.428838,0.908846
37.23,0.429229,0.903655
37.24,0.429643,0.898497
37.25,0.430079,0.893372
37.26,0.430537,0.888281
37.27,0.431018,0.883222
37.28,0.431522,0.878197
37.29,0.432047,0.873205
37.3,0.432595,0.868245
37.31,0.433165,0.863319
37.32,0.433757,0.858425
37.33,0.434371,0.853564
37.34,0.435007,0.848736
37.35,0.435665,0.843941
37.36,0.436345,0.839179
37.37,0.437047,0.834448
37.38,0.43777,0.829751
37.39,0.438516,0.825086
37.4,0.439283,0.820453
37.41,0.440071,0.815853
37.42,0.440882,0.811284
37.43,0.441714,0.806748
37.44,0.442567,0.802244
37.45,0.443443,0.797772
37.46,0.444339,0.793332
37.47,0.445258,0.788924
37.48,0.446198,0.784548
37.49,0.447159,0.780203
37.5,0.448142,0.77589
37.51,0.449146,0.771608
37.52,0.450172,0.767357
37.53,0.451219,0.763138
37.54,0.452288,0.75895
37.55,0.453378,0.754793
37.56,0.45449,0.750667
37.57,0.455623,0.746573
37.58,0.456778,0.742508
37.59,0.457954,0.738475
37.6,0.459152,0.734472
37.61,0.460371,0.7305
37.62,0.461611,0.726558
37.63,0.462874,0.722646
37.64,0.464157,0.718764
37.65,0.465463,0.714913
37.66,0.46679,0.711091
37.67,0.468138,0.7073
37.68,0.469509,0.703538
37.69,0.470901,0.699806
37.7,0.472314,0.696103
37.71,0.47375,0.69243
37.72,0.475207,0.688786
37.73,0.476686,0.685171
37.74,0.478186,0.681586
37.75,0.479709,0.678029
37.76,0.481253,0.674501
37.77,0.48282,0.671002
37.78,0.484408,0.667532
37.79,0.486019,0.66409
37.8,0.487651,0.660677
37.81,0.489306,0.657292
37.82,0.490983,0.653935
37.83,0.492682,0.650607
37.84,0.494404,0.647306
37.85,0.496147,0.644033
37.86,0.497913,0.640788
37.87,0.499702,0.637571
37.88,0.501513,0.634381
37.89,0.503347,0.631219
37.9,0.505203,0.628084
37.91,0.507082,0.624976
37.92,0.508984,0.621896
37.93,0.510908,0.618842
37.94,0.512855,0.615815
37.95,0.514826,0.612815
37.96,0.516819,0.609842
37.97,0.518835,0.606896
37.98,0.520875,0.603975
37.99,0.522938,0.601082
38,0.525024,0.598214
38.01,0.527133,0.595373
38.02,0.529266,0.592557
38.03,0.531423,0.589768
38.04,0.533603,0.587004
38.05,0.535807,0.584267
38.06,0.538034,0.581555
38.07,0.540286,0.578868
38.08,0.542561,0.576207
38.09,0.54486,0.573571
38.1,0.547184,0.570961
38.11,0.549531,0.568375
38.12,0.551903,0.565815
38.13,0.554299,0.563279
38.14,0.55672,0.560769
38.15,0.559165,0.558283
38.16,0.561635,0.555822
38.17,0.56413,0.553385
38.18,0.56665,0.550973
38.19,0.569194,0.548586
38.2,0.571763,0.546222
38.21,0.574358,0.543883
38.22,0.576978,0.541568
38.23,0.579623,0.539277
38.24,0.582293,0.53701
38.25,0.584989,0.534767
38.26,0.587711,0.532548
38.27,0.590458,0.530352
38.28,0.593231,0.52818
38.29,0.59603,0.526032
38.3,0.598855,0.523907
38.31,0.601706,0.521805
38.32,0.604583,0.519727
38.33,0.607487,0.517672
38.34,0.610417,0.51564
38.35,0.613374,0.513631
38.36,0.616357,0.511645
38.37,0.619367,0.509682
38.38,0.622404,0.507742
38.39,0.625468,0.505825
38.4,0.628559,0.50393
38.41,0.631677,0.502059
38.42,0.634822,0.500209
38.43,0.637995,0.498383
38.44,0.641195,0.496579
38.45,0.644423,0.494797
38.46,0.647679,0.493038
38.47,0.650962,0.4913
38.48,0.654274,0.489586
38.49,0.657613,0.487893
38.5,0.660981,0.486222
38.51,0.664377,0.484574
38.52,0.667801,0.482948
38.53,0.671254,0.481343
38.54,0.674736,0.479761
38.55,0.678246,0.478201
38.56,0.681785,0.476662
38.57,0.685353,0.475145
38.58,0.68895,0.47365
38.59,0.692576,0.472177
38.6,0.696232,0.470725
38.61,0.699917,0.469295
38.62,0.703631,0.467887
38.63,0.707376,0.4665
38.64,0.711149,0.465135
38.65,0.714953,0.463792
38.66,0.718787,0.46247
38.67,0.72265,0.461169
38.68,0.726544,0.45989
38.69,0.730468,0.458632
38.7,0.734423,0.457396
38.71,0.738408,0.456182
38.72,0.742424,0.454988
38.73,0.74647,0.453816
38.74,0.750547,0.452666
38.75,0.754655,0.451537
38.76,0.758794,0.450429
38.77,0.762964,0.449342
38.78,0.767165,0.448277
38.79,0.771398,0.447233
38.8,0.775662,0.446211
38.81,0.779958,0.44521
38.82,0.784285,0.44423
38.83,0.788643,0.443272
38.84,0.793034,0.442335
38.85,0.797457,0.44142
38.86,0.801911,0.440526
38.87,0.806397,0.439653
38.88,0.810916,0.438802
38.89,0.815467,0.437972
38.9,0.82005,0.437164
38.91,0.824666,0.436377
38.92,0.829314,0.435612
38.93,0.833994,0.434869
38.94,0.838707,0.434147
38.95,0.843453,0.433446
38.96,0.848232,0.432768
38.97,0.853043,0.432111
38.98,0.857888,0.431476
38.99,0.862765,0.430863
39,0.867675,0.430272
39.01,0.872619,0.429702
39.02,0.877595,0.429155
39.03,0.882605,0.42863
39.04,0.887648,0.428126
39.05,0.892724,0.427645
39.06,0.897834,0.427187
39.07,0.902976,0.42675
39.08,0.908153,0.426336
39.09,0.913362,0.425945
39.1,0.918606,0.425576
39.11,0.923882,0.425229
39.12,0.929193,0.424905
39.13,0.934536,0.424605
39.14,0.939914,0.424327
39.15,0.945324,0.424072
39.16,0.950769,0.42384
39.17,0.956247,0.423631
39.18,0.961758,0.423446
39.19,0.967303,0.423284
39.2,0.972882,0.423145
39.21,0.978494,0.423031
39.22,0.98414,0.42294
39.23,0.989819,0.422873
39.24,0.995531,0.42283
39.25,1.00128,0.422811
39.26,1.00706,0.422816
39.27,1.01287,0.422846
39.28,1.01871,0.4229
39.29,1.02459,0.42298
39.3,1.03051,0.423084
39.31,1.03645,0.423213
39.32,1.04243,0.423367
39.33,1.04844,0.423547
39.34,1.05448,0.423752
39.35,1.06056,0.423983
39.36,1.06667,0.424239
39.37,1.07281,0.424522
39.38,1.07898,0.424831
39.39,1.08519,0.425167
39.4,1.09143,0.425529
39.41,1.0977,0.425918
39.42,1.104,0.426334
39.43,1.11033,0.426778
39.44,1.1167,0.427248
39.45,1.12309,0.427747
39.46,1.12952,0.428274
39.47,1.13598,0.428828
39.48,1.14247,0.429411
39.49,1.14899,0.430023
39.5,1.15554,0.430664
39.51,1.16211,0.431334
39.52,1.16872,0.432033
39.53,1.17536,0.432762
39.54,1.18203,0.433521
39.55,1.18872,0.43431
39.56,1.19545,0.43513
39.57,1.2022,0.43598
39.58,1.20898,0.436862
39.59,1.21579,0.437774
39.6,1.22263,0.438719
39.61,1.22949,0.439696
39.62,1.23638,0.440705
39.63,1.24329,0.441747
39.64,1.25023,0.442821
39.65,1.2572,0.443929
39.66,1.26419,0.445071
39.67,1.2712,0.446247
39.68,1.27824,0.447457
39.69,1.28531,0.448702
39.7,1.29239,0.449982
39.71,1.2995,0.451298
39.72,1.30663,0.45265
39.73,1.31378,0.454038
39.74,1.32096,0.455463
39.75,1.32815,0.456924
39.76,1.33536,0.458424
39.77,1.34259,0.459961
39.78,1.34984,0.461537
39.79,1.35711,0.463152
39.8,1.3644,0.464806
39.81,1.3717,0.466499
39.82,1.37902,0.468233
39.83,1.38635,0.470008
39.84,1.3937,0.471824
39.85,1.40106,0.473681
39.86,1.40843,0.475581
39.87,1.41582,0.477524
39.88,1.42322,0.479509
39.89,1.43063,0.481539
39.9,1.43804,0.483612
39.91,1.44547,0.485731
39.92,1.4529,0.487894
39.93,1.46034,0.490104
39.94,1.46779,0.49236
39.95,1.47524,0.494663
39.96,1.48269,0.497014
39.97,1.49015,0.499413
39.98,1.49761,0.501861
39.99,1.50507,0.504359
